requested_principal,term_days,income_to_principal_ratio,credit_utilization_ratio,months_since_last_delinquency,purpose_encoding,applicant_age_years,monthly_income,employment_encoding,default
55494.65025723437,1770,0.7985183176716044,0.8105148094259842,52,5,18.0,3408.525135024195,0.0,1
15688.549578864451,1230,1.1872338917707337,0.7313718256824348,23,4,36.93055952584654,1663.9219780576911,0.0,1
21400.76822185832,1890,1.8047626468637488,0.9509251592656576,18,2,22.34636599394176,3259.323356520678,0.0,0
53677.99525017584,1140,1.1540049691168468,0.2678342323985618,62,1,46.03607058596046,5033.897136881575,4.0,1
73545.05169005311,900,1.5648890521435124,0.8183822516003847,95,0,42.39917895316218,8743.10330450471,3.0,0
46448.45503931461,600,1.6578563560822888,0.3485201247429866,16,5,26.721442564071737,6979.663223778012,1.0,0
5505.773151860227,1440,1.1437209710282394,0.5320246393136473,61,1,31.83359699195968,481.5922048780832,2.0,0
46798.70928967367,2280,1.7359688820144494,0.4411440294043154,79,1,25.28943773733258,6461.031037833569,3.0,0
4612.765541142282,2160,1.580255591600339,0.0057915224468711,84,2,37.24785083272194,576.8370856968132,2.0,0
66484.70978546106,750,1.4210906744411418,0.5687175716037661,12,0,49.46170784601486,8575.229998659785,3.0,1
53654.00395489562,1290,0.7511909568607547,0.7400308288863134,88,4,26.17128744397348,3497.914034264523,0.0,0
14224.896712053987,1830,0.7921089191073698,0.1728068597395185,3,4,44.04855818621413,1005.83044367309,4.0,0
8241.493928078558,1590,1.939039012927276,0.922339303274107,28,0,31.63690857953071,1251.9615088875728,2.0,0
14989.692322703444,330,1.6887407082042711,0.5250955440243188,38,0,28.48552601285187,2172.6958213678404,3.0,0
73531.99769723315,1560,1.8750783105275364,0.1764635431195825,102,0,36.7156356805453,11687.698718751348,4.0,1
35204.207220699005,270,1.8327638459016329,0.6394880952077164,23,5,25.57709213096751,5806.24081442842,2.0,1
59129.94970309349,450,0.774531579771301,0.1900034814301905,93,2,31.356208335833816,4188.460725331535,1.0,0
48276.0131449216,1680,1.7002167477492889,0.062898014812383,118,3,23.625465288933817,6039.133457722646,3.0,0
43572.36652195985,390,1.2913748928133857,0.6784620899950499,115,0,61.57670159499667,4884.85764043705,1.0,0
12167.073717881152,960,1.6974698448007868,0.1095879344724395,36,1,38.42316262366074,1535.9825320340497,0.0,1
71032.79733651999,1530,0.7580589409960622,0.1051552738926709,11,3,29.60329390408897,4539.871823893466,1.0,1
23648.68348983177,1710,1.095839161440677,0.7325441275499952,26,1,40.56775892881066,2049.5255152836835,1.0,1
43984.26536185435,1200,1.6515885309495626,0.0546502108759904,92,3,36.652063403710045,5772.928958441647,3.0,0
52933.53192729636,390,1.7016249463219075,0.8016714872574751,23,5,35.34836480560132,7241.195440147433,0.0,1
49218.6369105302,2040,1.4936575214575487,0.7881872710613493,77,1,45.3700004005211,6304.653798949728,1.0,1
70633.6891126206,2400,1.1115074273355166,0.1399794937969883,44,3,47.09009252056767,6281.9148597336925,4.0,1
12410.265759124262,2250,1.1224351095454357,0.5131968408041991,92,5,31.63398622867367,1225.6384770061477,2.0,0
38863.926275850245,1920,1.910116756370439,0.0956592360592529,72,5,31.09018111226384,6044.47223603262,1.0,0
31196.52771944629,1110,1.2770546150810451,0.6262455075881274,70,0,34.699379634180275,2976.039156362845,0.0,0
36351.40161697244,2220,1.2865506602926045,0.0623007128408411,93,0,18.0,4162.743796920847,1.0,1
10262.488175534229,1320,1.4127993002888393,0.9350360477595198,114,5,19.81770725361737,1146.1112439926944,2.0,1
11355.953825648252,480,1.2414028042372665,0.2056534280158858,43,5,54.4024912093343,1155.8199502528669,0.0,1
21938.552614922417,2160,1.413205877516897,0.6760657093891587,63,1,57.7396125620154,2698.629857219913,3.0,0
23895.7883764211,900,1.2688025073210696,0.1270085101333389,75,3,35.01156752532346,2424.990993783322,0.0,0
32950.88620557923,2370,1.742057903522624,0.2075004838435087,98,3,44.9186835566692,4274.4687892045695,3.0,0
46407.58470719218,1020,1.8408612237579407,0.4464401523945369,57,4,41.73500185452243,6903.7419592889,0.0,0
48145.24013024233,2190,1.868532311778434,0.5673651799281011,44,4,74.94656970146285,8296.404954350275,2.0,1
31768.10089903941,1410,1.427155446995264,0.9888746079877662,101,2,51.434898937214925,3906.687320358903,2.0,0
31545.55854300924,1260,1.2805782689573944,0.0256669658100346,114,5,36.4649889022308,3504.923072577832,0.0,0
17495.696712226705,870,1.5962880705502056,0.000311275447646,68,0,26.53351471279489,2401.235636955722,1.0,0
44740.509258062106,2130,1.755988309555088,0.3468634237677985,12,0,18.72264415690913,6074.01777297678,2.0,0
24802.506981816983,300,1.4255786904796526,0.3624948041243956,34,5,40.44156363040668,2888.7428824582416,3.0,0
4150.397819386232,1260,1.5899772261867136,0.8749988637376453,55,1,28.92379105658836,583.0390597345925,3.0,0
32252.40324552924,1020,1.6496752208654977,0.9034567222203288,84,5,20.93295548482791,4009.645541194512,4.0,1
36348.75161912752,1440,1.561672532060744,0.8717197265957256,80,1,30.24112538908968,4478.200851419108,3.0,0
18081.075813009506,750,1.6453602668751717,0.1417469629811873,98,2,25.02142395662726,2346.067366797017,4.0,0
43575.6580844755,1710,1.000374399067198,0.4079837868292627,3,0,58.24569962087078,3573.3958163740995,0.0,0
43084.23468174619,1080,1.348049456426157,0.738426310672073,55,5,48.579677083393406,5397.96650882627,0.0,0
53097.16031161229,600,1.4559222655261046,0.309484957106399,84,2,37.90432830420059,5773.424258807407,0.0,0
49124.21344178894,630,0.7529735170284277,0.6566056482254458,118,1,55.75932966668031,3096.270688851413,1.0,0
49453.82965429582,1800,1.7771550105764182,0.2347714345591811,17,2,38.92841969177142,6760.332462708774,1.0,0
24741.74015906717,780,1.4820294101338944,0.3201850653811999,105,0,27.664589584060835,3400.8407727544936,4.0,0
59376.26831596761,870,0.904963598037844,0.851825352854999,0,4,56.277488927235886,4062.210067018661,3.0,1
41862.11219457644,1620,1.7296284870909924,0.2480039457281051,23,0,44.46692052421591,5894.228021364645,3.0,1
33209.23734572192,930,1.6104683597286535,0.9546808460160144,101,2,25.55304614808252,4711.3221549399095,0.0,1
47511.9173491677,1080,1.6599594521563643,0.3031969653274785,94,2,35.7159358629967,6894.976742497246,2.0,1
28008.31408209369,750,1.2204509542342274,0.0232928287250445,116,0,27.492580959382916,2795.73748037475,1.0,0
39186.33447859673,960,1.7750430080339905,0.2523518947645448,72,0,21.40640322842797,5582.944732993972,1.0,0
55647.8681034432,1800,1.2468330985588347,0.1694928928209915,73,3,49.1141305703797,5639.886541391916,0.0,0
66650.61217419252,1410,1.4346109835347096,0.5017586965553742,64,2,60.912999685641566,7517.354457983039,1.0,0
69197.70400119659,2490,0.7507707644398485,0.1115889056645814,61,0,21.217189114170303,4023.132510793179,0.0,1
38517.02000095779,1980,1.5238477376134347,0.6197883884729556,61,0,44.75563084028685,4871.2634308136485,4.0,1
39740.22093343183,210,1.611810950553524,0.8661500798509296,35,4,30.192289170538075,5041.284778419643,3.0,0
60290.47519114198,1050,1.4305312385865507,0.3588936929856983,102,4,32.15449539482365,6820.666401809774,2.0,0
24612.12584319879,840,1.3458705804523392,0.1668077921123504,42,3,30.89127290913357,2864.244739239603,3.0,0
63047.60363236254,1530,1.72192376845405,0.3960247458265688,73,5,27.632110763842206,10064.248537197163,3.0,1
37819.411019030624,780,1.56764726059829,0.7781071532361208,80,0,38.582259535337926,5063.512475893087,4.0,0
10015.469238642228,2430,1.0836888476640276,0.5855727973387996,64,4,28.028598603067547,812.64467074586,1.0,1
6796.347309861361,870,1.900888005695983,0.100131781194327,73,4,41.24548190935806,966.929744032954,2.0,0
63386.50101140054,1380,1.598720633034409,0.531815282783763,5,1,37.39714268661036,9359.695855792685,1.0,1
5584.241892655526,450,1.9355267146949096,0.4634045276410372,37,3,35.13262343760309,856.8846691389338,3.0,0
22124.94055582371,2280,1.915513579522642,0.3238411334609498,53,4,27.109236055500823,3185.94955914114,0.0,0
26058.557976863616,2310,1.852691667372108,0.10905899009279,47,3,31.07874403318001,4118.840531270324,3.0,1
14215.091721582145,2010,1.656445849470369,0.9713008162640722,108,1,47.06469470990908,2020.4407994011788,1.0,0
24571.162680446207,990,1.481315242196361,0.174282886694323,107,3,44.01100625149257,3141.240976161813,3.0,0
56087.9036542938,300,0.956604796419509,0.190815461882838,85,4,26.269337062417385,4221.567103099889,0.0,0
2579.189001665201,1830,1.4020217009085092,0.1441268651812134,42,0,39.19198766515071,266.2719516216261,4.0,0
62297.24670227045,1170,1.6684518268731927,0.5644911083119487,6,3,47.01664548046147,9628.336454619604,1.0,1
64456.27973273003,2490,1.3750285904466812,0.4392328787378733,90,3,18.0,6944.205817189956,3.0,0
28861.225629578792,1800,1.7918869540867892,0.2470616102062904,106,2,44.52032230855922,4491.738839639645,1.0,0
12790.548080956658,1440,0.881587079030038,0.4251291491913129,58,0,30.04851489264984,986.2642537024574,4.0,1
45661.76998396344,2460,1.2071284176583608,0.6667866325511007,99,0,44.84718402311791,4714.57301987665,3.0,0
10295.932856069734,2040,1.3571573023123888,0.2788835261836438,111,4,28.8408901214898,1112.147721940694,3.0,1
28321.57303925156,1230,1.2687903550429298,0.9060933182700766,65,4,18.0,2830.0023799424557,1.0,0
71944.54479622147,210,0.8803038573858637,0.3032827748059287,25,2,18.469490745402048,5401.467649925349,1.0,1
74666.63873489732,390,0.9342339528535566,0.1961972405146247,2,5,38.577019359936585,6323.757226463208,0.0,1
58249.70951456204,1200,1.7551407514265844,0.9450221684040864,90,5,41.11667002065778,9433.152555861749,4.0,0
24355.67097917632,1470,1.3312611110417412,0.8024550040169975,67,3,27.148200498747094,2446.41950720488,0.0,1
52043.3811137078,240,0.8084669121032731,0.3397062485950309,18,3,45.663109505328485,3215.81515212168,3.0,0
53347.367863074935,450,0.7697895107731799,0.8330175326324372,6,5,18.06175925277248,3787.459973592684,1.0,1
30006.36459452825,1800,1.318170482393192,0.513626106662262,116,3,37.2070424162322,3483.2412834751817,3.0,0
48605.31464208272,1920,0.9472544711093324,0.3432849732784522,38,5,23.46780560285052,4189.473116604064,3.0,1
2288.481905712204,240,1.596151135199066,0.8312154736438222,39,5,30.17796670637409,282.6726657944489,2.0,0
16865.737907264745,1350,1.7043881550333015,0.744643416195796,75,1,38.56878405579697,2445.8347817172585,2.0,0
40093.990268093694,360,1.0239560501485268,0.2948960942166747,43,3,27.67503961659257,3586.360637319513,3.0,0
13535.720862984746,1860,1.460612333858137,0.600611730105394,109,4,33.3853334692421,1718.7545641947315,1.0,0
13694.154788925222,2130,0.9353335721824632,0.3656963212845992,81,4,50.07551371057329,1043.854589690886,3.0,0
62968.36535544249,2190,1.1142991819132644,0.0010414528347842,42,2,31.077297565722212,5167.081022446169,2.0,1
74201.275697245,1560,1.81655459301772,0.9521975839862764,31,5,48.0283053447817,11456.108853416674,1.0,0
42363.75296009096,1650,1.402917709778773,0.5441327853121084,103,2,24.443517744108583,4659.260643797309,3.0,0
63171.62521980594,2340,1.81306643417304,0.5924482756491253,71,2,44.3576501349834,9430.577484921903,4.0,1
74288.64232798103,1590,1.0202973650154084,0.593892511420522,110,0,55.2988234478948,7010.036344753,4.0,1
11907.29780980494,1200,1.1460292118983992,0.5451350462112088,41,1,18.0,1109.6204215648745,3.0,0
34446.05257419481,1920,1.3151425661481806,0.2871473663258575,2,5,28.43725693435428,4082.992743651269,1.0,1
30354.094614381112,1560,1.3260960902334515,0.9618603636589756,107,4,44.92486552616648,3103.630465738885,3.0,0
7383.622347994599,2130,1.9471775606204405,0.6154517283901321,28,4,35.56345536748409,1247.6920427126836,3.0,0
57016.76770041372,1380,0.8873343827653561,0.6642121469484218,101,5,42.4537504804557,4698.741866898395,2.0,1
33382.75850821058,2190,1.7723580427219088,0.4502448297438793,85,1,30.752177759410152,4459.427258331137,4.0,1
35995.52966299449,270,1.786418447306244,0.2849827864858747,27,3,39.0390774496748,4726.259026687226,2.0,0
12574.463575273154,240,1.4138383578453448,0.06370549235318,90,2,36.13187317529505,1457.905931468437,2.0,0
14798.108938968808,390,1.1628446019109844,0.3467278946022074,9,5,52.01338473991769,1293.790550229539,3.0,0
68172.1162284818,1470,1.3730713251459554,0.1743364549757081,47,2,41.05305011961456,8265.432722437892,2.0,1
4781.708039609498,1830,1.1009612457678766,0.6554673855744417,42,5,42.051231944902426,482.3538935492267,4.0,1
18614.64294336241,660,1.7089289381279271,0.8702138459546922,78,4,33.05747640653039,2608.9478552303303,2.0,1
22966.36077811784,540,1.347934990452396,0.2997273096631958,64,4,32.14872531113008,2430.3713890945314,4.0,0
37529.5193665166,2190,1.8610106146529408,0.329553799159906,73,5,32.80930174616455,5728.606996753826,2.0,0
44603.7202165875,1920,1.4972296132272525,0.6636608587907216,57,4,42.73342570853956,5863.613455588076,4.0,1
37756.813225024,1680,1.36718319973762,0.147778719898824,88,1,32.94818623015684,3794.849522703502,2.0,0
7682.477089930829,1320,1.6032832247731823,0.920143052410922,19,3,41.47729828275696,1048.4686499380618,2.0,0
19409.557873094946,1140,1.3547195573162811,0.3602083132152282,86,2,62.90480958374526,2250.787952293345,1.0,0
63503.74628004678,210,1.8354076205033365,0.1001874514675069,6,0,48.45349644118031,10033.904108988632,4.0,1
48362.76948516674,600,0.9713351530642096,0.1729371648714351,10,3,34.08771761398591,3672.327062694396,4.0,0
49212.45518486917,2250,1.9180184204950868,0.9234186152473834,86,2,52.41456706596734,8269.956721481272,4.0,0
50759.93926832459,960,1.7246286622214304,0.2446480954853297,18,2,33.10309552374138,6579.762005642115,0.0,0
57573.371899405385,1800,1.7828800342378437,0.6556461157929735,92,0,18.0,7936.491500100175,2.0,1
5770.973406526379,1800,1.3294893988452854,0.1546035713028824,15,3,25.902964268991152,697.2930495755878,4.0,0
28445.71629254701,900,1.7546418592051167,0.1921606754252899,17,3,18.0,4397.640254047812,0.0,1
41155.26649173338,630,1.1181289002926462,0.8704458367109777,111,0,33.78183819150429,3387.22269706036,1.0,0
26376.551522353464,1770,1.6643378142770102,0.1465528879015362,21,3,38.22102055027462,3437.367921627176,4.0,1
63569.19718660821,390,0.9185401900668272,0.0185630808689163,109,1,58.1172477473034,4532.384170059637,4.0,0
36969.079381166106,1320,1.1184622991550104,0.4962208576310135,41,0,41.923128485169954,3256.173737299816,0.0,0
57994.12782526437,2250,1.2848791960316794,0.8540995451303053,95,2,35.37079365429363,5833.406756650913,2.0,0
64123.14049076592,1830,1.1367836617721063,0.3227311349614685,112,2,47.95286697420187,5436.72616227881,1.0,1
38602.17399340711,1950,1.2144205387490203,0.1268806479392534,14,5,18.0,3868.1093035800905,4.0,1
68352.08992454421,360,1.7341256937404377,0.9724085212699816,39,0,40.8273746973028,10429.316113539724,2.0,1
44653.60962946808,630,1.058011070570601,0.6699712431945192,68,2,47.2503823266436,4037.849811246309,1.0,0
63995.16096427855,810,1.6443374065854868,0.8421837256286748,103,4,20.256965050641902,9132.960876566902,3.0,1
26533.42347597704,840,0.8384544829339822,0.7446168896056344,22,1,51.72504851848315,1667.5582687766048,3.0,1
38163.04645206416,630,1.6688869290180728,0.6912598512492982,22,5,42.06195688993297,5882.591261778653,1.0,0
40558.71151383646,2430,1.7004278913957276,0.380718426459611,44,4,33.01654503319038,6214.160129791631,0.0,1
9216.009118361188,540,1.2320385306029784,0.321096593271603,24,5,45.59338239327542,1015.4893558986312,1.0,0
30793.60924256324,1830,1.6169733878009644,0.7097890099355293,32,5,65.24831429365275,4471.013632652802,1.0,0
68924.3189325482,1530,1.848166084494119,0.7095458780954579,15,0,40.18239506070194,11717.703401432233,0.0,0
47866.16966680856,1590,1.710855568265432,0.9410825002086024,99,2,40.978647035604034,6896.822915772741,0.0,0
14546.73380911711,660,1.218535812476352,0.562973219669839,95,4,32.48766920551707,1370.888691181465,2.0,0
26405.889217305965,870,1.3310562171360774,0.2916748947297968,17,0,27.801867566422494,3011.0704756639675,2.0,0
15582.821210208438,1590,1.6852290537429666,0.4846335113371726,64,2,47.96402979853095,2315.9496405458067,0.0,0
3324.5001871950817,870,1.1011135078189482,0.6075766785586599,77,4,27.726994089093598,322.4729945077282,3.0,1
69668.34370004597,1800,1.7146592883706482,0.4224625015811433,75,4,38.85879484663271,10006.034310237612,3.0,0
34443.238626880055,270,1.1436853710731294,0.7832217921259528,118,2,32.2681106388186,2942.6982274793604,1.0,1
24103.827822927786,330,1.7171886988626457,0.5787670800936794,76,5,43.7477579089567,3342.540236190426,4.0,0
45488.07357949364,1860,0.8541605320208681,0.009341370351374,82,4,42.00394526344338,3564.813395891765,1.0,0
2037.6125375366487,1620,0.8032767562927081,0.5641414893496884,3,0,50.45047933109479,139.16169589621973,1.0,0
21934.62483515981,270,1.9472105368437864,0.6272677480824423,9,1,31.879803213743035,3592.021884280764,4.0,0
53172.959728868605,2280,1.793348547881627,0.90610863902863,74,5,34.761500776479544,7505.639129004631,0.0,1
48082.07832059083,180,1.8094170041594448,0.4095844569275466,108,0,26.254835410612312,7021.143901644599,3.0,0
73662.73714437635,2400,1.891535937127941,0.5687229826786447,47,0,32.66848087908666,12713.026141071558,1.0,0
47096.29165986624,1860,1.2759795712973854,0.4702474762072302,77,2,42.52760591653823,5207.893798238092,4.0,0
36596.68171163836,2490,1.0942026656161827,0.5263398641841965,25,5,47.083863399744224,3567.1791517811776,2.0,1
57465.29339402456,2400,0.9060299940214837,0.0666310299623064,54,4,26.93401610986849,4291.232919747544,1.0,1
67894.5985893579,900,1.3514509602461575,0.8883108308577705,90,0,48.43527104126792,7885.371556578382,3.0,0
54471.15208379884,1950,1.0140579845719293,0.9013082164333094,79,2,54.26765430565941,4325.105335726144,0.0,1
72296.0249308794,660,1.872661028087184,0.5425790137442064,13,5,42.96121883868441,11838.492551704569,1.0,1
58977.380049256026,1260,0.7548037949313349,0.5509899605637361,105,1,60.52154975069679,3645.237368589207,1.0,0
65209.9057122516,720,0.921836085291746,0.0569804755845149,111,3,28.71452961075713,4940.32863333355,4.0,0
9886.649231997331,1290,1.045771023700112,0.5919710079885592,57,2,23.064143560262995,892.4749891785275,2.0,0
55332.3924700434,2220,0.988748053911834,0.4248602719803708,40,4,18.0,5036.526084935867,2.0,0
33846.519415261595,1200,1.0209341238956524,0.7019531939320929,63,4,55.9525317378702,2578.273092173468,0.0,1
42153.12947722873,390,1.5372571260734142,0.0466536674296166,96,4,45.85238787624869,5820.885082233812,3.0,0
49576.52709695322,930,1.143014493975779,0.7037788059021949,54,0,37.33298394907454,4486.924851662116,0.0,0
72781.41107785935,2010,1.488029258284048,0.2840248855939907,3,2,41.359623515837846,8903.60099220827,1.0,1
73866.48898522441,1380,1.8183095203755493,0.6451882771485768,8,4,24.494131432419483,9908.42146667566,1.0,1
22684.77604336104,1470,1.4730681186308423,0.6208547155590017,97,2,67.34902375540192,2651.719268523962,2.0,1
55430.88206168684,1170,1.5834393495436578,0.2245730697859102,94,4,39.55065418370273,7318.905612116494,3.0,0
56623.790038242245,840,1.188603957865629,0.436047821764104,92,3,39.31273753525871,5011.189133435089,4.0,1
26967.225306509088,1560,0.941686161147251,0.8272769264627913,15,2,46.7091994867843,2111.699487297262,3.0,1
10604.428452520244,1650,1.1347008749398872,0.5995357271588262,20,0,43.77211078084056,1105.5250524658031,1.0,0
4509.601581000403,2280,1.9071391784449296,0.0680509189586273,47,5,40.68660829134958,648.8273324342484,4.0,0
58634.71987339462,1620,1.4961736613437644,0.4384797430076214,27,4,28.514306534656257,7774.619287810334,3.0,1
37492.93102354258,2490,1.0830133433208182,0.3086537441901378,46,5,43.65762028563195,3310.42195482999,3.0,0
73937.20245787708,2100,1.2910983205945246,0.6352292221225164,67,1,60.5842939577004,8251.274763586795,4.0,0
35675.5490302335,360,1.7526156449171932,0.6084183018823082,33,1,54.14504055385973,4910.633794100327,1.0,0
73376.89796192726,1080,1.552132284846928,0.0102941204950391,14,1,57.11823951967276,8715.27472414906,3.0,0
31750.8361612634,1080,1.4227834088750018,0.6016185543242784,48,0,31.86541188282578,3457.7778491873423,4.0,0
59835.63806615798,180,1.8121954519606087,0.7275011574450874,86,1,26.124742156897028,8104.691510080449,1.0,0
7734.216514919656,600,1.5569274866601484,0.7610427320775597,74,1,36.49055695880422,927.7614341112992,4.0,0
42326.43569512565,1950,1.5212756769493143,0.0583860126860615,38,5,38.668698947464335,5577.3303986157935,4.0,0
60451.39434345073,990,0.9777217646529216,0.3006218329387702,37,1,51.13029822165139,5376.580750366547,3.0,0
69465.57254066181,510,0.8776664196148893,0.4170608249460086,70,3,18.0,5463.663146623837,1.0,0
61959.85716038122,840,1.908170540468879,0.1779739907169626,20,3,56.35460383352736,10290.266337080831,3.0,0
4217.348449286305,810,1.4686300441204232,0.4165265324533597,100,2,36.10390521705213,467.8861646045376,0.0,0
28893.62208604496,570,1.2488200909757148,0.0704182404673364,104,5,32.87742716063096,2854.77659684638,0.0,0
5079.337715068068,390,1.4568249850922612,0.112085110176981,3,0,25.85474749687799,588.4947097897395,1.0,0
9532.248396920011,1950,0.8241743532860585,0.6620078152149852,116,5,18.14171993761077,615.3982834176036,4.0,1
51134.96370706008,2100,1.736552728684928,0.2599467365485534,2,4,47.878047007542975,7426.529682766893,3.0,1
53924.47742890981,1320,1.0099746426772032,0.7042917890047767,55,1,38.87981560626085,4577.256458193806,3.0,0
58368.470182244535,1620,1.7154552075815364,0.0476274427365013,80,4,22.520469203107357,8057.445502759295,1.0,0
65111.05628209122,2310,1.3912541319163327,0.5570760225130679,39,2,22.45905473523661,7283.942325543185,1.0,1
55848.21293302348,2130,1.081886416388283,0.3875341769509718,24,5,33.97058360851846,5432.154514201834,0.0,1
60364.06201983745,240,0.7862519378904845,0.7890016779963106,5,0,58.02825830347271,4229.718039853732,2.0,1
5098.832672011024,2400,1.729000026391927,0.7761120644035062,87,0,34.884903783636744,700.7678340247754,1.0,0
18738.33355743545,330,0.961752169763168,0.3718040460329331,4,3,19.962284562582724,1650.9456155275373,2.0,1
47209.48634308056,240,0.8121661387678482,0.6164868739468372,58,5,35.05108323096867,3542.3983671123237,1.0,0
64572.2098899245,1110,1.657053276991057,0.2252733801312932,47,0,34.727317163027955,8545.863120444024,4.0,0
1830.759183064945,1920,1.1700518668475746,0.574602767818616,116,4,18.0,172.27025589417605,4.0,0
39325.25664555171,360,1.21720080670998,0.0804520470080472,111,5,37.348461601786255,3994.288279896232,0.0,0
51280.62385328319,840,1.0464811047368627,0.4302582412774239,98,2,35.22878563749586,4945.464936379024,0.0,1
3676.1357509530712,780,1.7810141744362764,0.180900404722728,87,5,46.35447637776102,594.8813038999185,2.0,0
30999.63348017401,1080,1.1067954313278383,0.8745473702706075,65,4,60.18747313934414,2586.467852958744,1.0,0
67329.16378170172,2460,1.0022310837012287,0.4404518097871635,41,1,51.51878035457309,5478.512471383687,3.0,1
50863.54145090561,930,1.1210996716033872,0.5848660111511594,19,5,34.77333571334204,4812.792781495419,0.0,1
18967.889707003906,660,0.9937794902008764,0.3567780417267103,116,4,24.721689095099958,1572.005916139884,3.0,0
64179.41302794558,450,1.131186264966249,0.2858536248874048,46,0,68.88031763899832,5605.401966112154,3.0,0
27080.309620599302,630,0.8495234674418076,0.2008905852309182,51,3,38.71062120817386,2082.207380024502,1.0,0
64220.83332908837,480,0.94023603494335,0.9027528668403494,16,3,38.16715150295536,5245.578532724489,2.0,1
23472.358357239555,1500,1.2504634600753777,0.7914711246026831,33,4,37.71049895467996,2644.3050510194603,1.0,1
44888.53843991145,1140,1.805360226707852,0.1319285329867205,76,4,40.37701712921426,7334.816842216123,0.0,0
30675.094979465804,1320,0.8187488960667431,0.7392576275288802,51,2,36.26767505691269,2217.683485402322,3.0,1
21699.641230497426,2100,1.0052096481120367,0.4143454692662867,70,1,31.11605591743717,1791.2044558005175,1.0,0
66661.98081963239,1530,1.840014810649916,0.0152426884109641,25,1,31.437692705115296,10492.777160534692,1.0,0
15288.135622552612,540,1.818017608991906,0.5230836471724598,9,0,37.60696075740802,2127.378225115293,1.0,0
7733.651955828587,1050,1.565340999955129,0.1287459756840174,106,3,31.47890274639482,1050.8592163505937,0.0,0
26631.629983106035,900,1.0385682649142856,0.2078349699626587,51,5,29.44585060787403,2127.4679640335394,2.0,1
54246.477351655216,2100,1.2537726732669427,0.6890805518098521,43,0,39.27716273230276,5931.550147533806,1.0,0
60846.22303925671,870,1.003465193325558,0.2545706167697841,34,4,34.940273390949734,4757.890049640887,0.0,0
74907.63769990721,480,0.904306210950244,0.8829693198233984,78,3,56.04791586299226,5126.816271057202,3.0,0
23282.611190320626,1890,1.2059980734166698,0.6505980608399282,67,1,18.0,2151.930594977626,4.0,0
31483.73340814924,1170,1.4409859260844202,0.8239606500617009,46,1,51.09808222306954,3328.7661296030387,0.0,0
11556.363935177533,390,1.1819192105577665,0.6090376429468822,111,1,52.95302230997154,1197.9779711607664,4.0,0
43753.086827292966,1770,1.4829894605591636,0.8601610951117957,108,4,18.0,5708.702431459169,1.0,0
74822.13273882441,660,1.1055056824551666,0.3580678282719287,23,1,33.88774887103581,6917.729036594996,1.0,0
53014.7542438684,2190,1.1650206333129485,0.543649171116724,77,4,33.5427096080505,4728.633313574042,0.0,1
45248.14377038283,2100,1.6988083099735314,0.5107314964398902,116,2,21.109859663386143,5765.433961240456,4.0,0
30339.12832975186,1020,1.8039776770726297,0.8947528009971908,58,0,28.6661997489095,4034.553742992834,1.0,1
68774.45888098828,1470,1.1364408978372624,0.1632662545225274,3,0,24.67308985441005,5990.685849580012,3.0,1
38023.369815580685,1500,1.4358189616143315,0.5722801555548255,15,2,59.02724532108347,4976.328901419451,2.0,0
11375.96812851002,1680,1.0837947406707216,0.7468868822847106,80,2,49.228140717769534,963.7015816365778,2.0,0
28355.31704513631,330,0.814001570048913,0.3663492629283237,108,4,53.25866113992991,1856.1673184061508,1.0,0
6436.750160310867,930,1.6354286176324897,0.8589057093698166,15,2,46.66006476851882,794.1477765027087,4.0,0
16345.459270125444,570,0.9552041798833804,0.3692846194069567,65,0,24.45137874539325,1214.4073985918117,1.0,1
2798.655403493547,1800,1.2608550284963007,0.1715756722969569,59,1,31.70575680464272,295.4149825834804,4.0,0
34816.07386276201,330,1.3344545920549882,0.5782078718509814,34,3,43.87249473473501,3971.8306088634345,3.0,0
48138.70947395709,1380,0.9713659010149271,0.4163623299369393,75,2,23.334466293296657,3658.5436935511416,4.0,1
26731.99598484972,1860,0.8634664207960755,0.0150382036351845,105,4,46.555981162068655,1719.344948395817,1.0,1
32398.060205637867,2370,1.1676156176052848,0.0691402065685681,28,5,35.11609522210238,3069.9322020553727,3.0,0
72001.88155407633,840,1.892743089060382,0.1933244084045241,6,2,33.50215030940483,10632.29436241698,0.0,0
56769.28943575629,180,1.4881627079861055,0.7616366599229708,43,3,46.5315196184419,6566.309054965181,2.0,1
41252.96281545392,1860,1.207692274083483,0.8831191208734108,37,4,43.33115973783248,4609.955804309025,1.0,1
22413.75432071916,180,0.7966929849290579,0.5401844652740803,87,1,33.66840601017104,1529.6086811304986,1.0,0
67429.26470981515,330,1.470327937669298,0.1045098078889822,64,3,51.91195764037098,8374.70978294635,1.0,1
18779.63809072848,2490,0.8607091691224471,0.5290747627194275,2,1,25.027240068801238,1319.7559925422925,3.0,0
25412.690692975764,2190,1.4010528852570316,0.8470494059909756,40,3,45.39122728333116,2916.445571623924,0.0,1
68316.26386008672,1830,1.6523406099260916,0.7419828528313638,88,4,45.11721509562061,9499.159982319245,4.0,1
40421.34106345282,2130,1.2583024179537436,0.2881871820604012,57,0,34.28544272823212,4438.339922089496,0.0,1
56060.36928222128,330,1.1092937937798293,0.1226517031954742,67,1,41.913596266905415,5433.7038593820025,3.0,0
44919.74237103681,360,0.8068610805811183,0.8916748827646206,31,0,22.986637083376365,2782.3501889505374,1.0,1
